Q,A,A_model
"Pessoa Jurídica que apresentou declaração com base no lucro presumido  poderá, após a entrega, pedir retificação para efeito de declarar pelo lucro real?","Após a entrega da declaração de informações com base no lucro presumido, não há mais como o contribuinte alterar a sua opção. Entretanto, será admitida a retificação da declaração quando o contribuinte comprovar ter exercido irregularmente a opção pelo lucro presumido, na hipótese em que a legislação fiscal expressamente torne obrigatória a sua tributação com base no lucro real; ou, ainda, quando for constatado tal fato por meio de procedimento de ofício, o qual poderá adotar a tributação com base no lucro real quando exigido por lei, ou o lucro arbitrado, dependendo do caso.","Pessoa Jurídica que apresentou declaração com base no lucro presumido pode, após a entrega, pedir retificação para efeito de declarar pelo lucro real, conforme o artigo 7º da lei, desde que a retificação não tenha por objeto mudança do regime de tributação, salvo para fins de adoção do lucro arbitrado, nos casos determinados pela legislação."
"A pessoa jurídica optante pelo lucro presumido que mantiver escrituração  regular e apurar lucro contábil poderá utilizá-lo como reserva livre para aumento  de capital, sem ônus tributário (voltando ou não à tributação pelo lucro real)?","Na hipótese de apuração de lucro contábil, a pessoa jurídica poderá utilizar o montante desse lucro como reserva livre para aumento de capital. Entretanto, não poderá utilizar a esse título todo o montante do lucro contábil, devendo dele diminuir o valor do imposto de renda apurado com base no lucro presumido, inclusive adicional, o valor das contribuições (CSLL, Cofins e PIS/Pasep), bem assim os valores que forem distribuídos a título de lucros ao seu titular, sócio ou acionista.","Sim, a pessoa jurídica optante pelo lucro presumido que mantiver escrituração regular e apurar lucro contábil poderá utilizá-lo como reserva livre para aumento de capital, sem ônus tributário (voltando ou não à tributação pelo lucro real), conforme o declarado pelo O COORDENADOR-GERAL DO SISTEMA DE TRIBUTAÇÃO."
De quais incentivos fiscais do IRPJ as empresas que optarem pelo lucro  presumido poderão se utilizar?,Do imposto apurado com base no lucro presumido não é permitida qualquer dedução a título de incentivo fiscal.,"As informações legais apresentadas não especificam quais incentivos fiscais as empresas que optam pelo lucro presumido poderão se utilizar. Apenas é mencionado que a pessoa jurídica pode deduzir o imposto sobre a renda devido do imposto pago ou retido na fonte sobre as receitas que integraram a base de cálculo, sem qualquer dedução a título de incentivo fiscal."
Como poderá ser compensado o imposto pago a maior no período de apuração?,"No caso em que o valor retido na fonte ou já pago pelo contribuinte for maior que o imposto devido no período de apuração trimestral, a diferença a maior poderá ser compensada com o imposto relativo aos períodos de apuração subsequentes. ","Para compensar o imposto pago a maior no período de apuração, a pessoa jurídica pode utilizar a diferença entre o imposto retido na fonte ou pago e o imposto devido para compensar débitos próprios, conforme estabelecido no artigo 940 da Lei nº 9.430, de 1996."
O que poderá acontecer à pessoa jurídica que optar indevidamente ou deixar de  cumprir alguma das condições estabelecidas para opção pelo lucro presumido?,"Inicialmente será verificada a possibilidade de apuração da base de cálculo do imposto de renda pelo lucro real, caso a empresa mantenha escrituração regular com base nas leis comerciais e fiscais. Na impossibilidade de adoção de tal procedimento, deverá ser arbitrado o lucro da pessoa jurídica no respectivo período de apuração.","A pessoa jurídica que optar indevidamente ou deixar de cumprir alguma das condições estabelecidas para opção pelo lucro presumido pode ser sujeita a sanções e obrigada a pagar multas, além de ser obrigada a corrigir o seu sistema de contabilidade e a apresentar os dados corretos para a determinação do seu imposto sobre a renda."
Como será manifestada pelo contribuinte a tributação com base no lucro  arbitrado?,"A tributação com base no lucro arbitrado será manifestada mediante o pagamento da primeira quota ou da quota única do imposto devido, correspondente ao período de apuração trimestral em que o contribuinte, conhecendo sua receita bruta, verificou que incidiu em uma das hipóteses que ensejam o arbitramento de seu lucro.","O contribuinte poderá efetuar o pagamento do imposto sobre a renda correspondente com base no lucro arbitrado, observando as seguintes regras:

I - a apuração com base no lucro arbitrado abrangerá todo o ano-calendário, assegurada, ainda, a tributação com base no lucro real relativa aos trimestres não submetidos ao arbitramento, se a pessoa jurídica dispuser de escrituração exigida pela legislação comercial e fiscal que demonstre o lucro real dos períodos não abrangidos por aquela modalidade de tributação; e

II - o imposto sobre a renda apurado na forma prevista no inciso I terá por vencimento o último dia útil do mês subsequente ao do encerramento de cada período de apuração."
"Em caso de arbitramento do lucro, ficam as pessoas jurídicas dispensadas das  penalidades e da comprovação da origem das receitas recebidas?","Não. Mesmo sendo tributadas com base no lucro arbitrado, persiste a obrigatoriedade de comprovação das receitas efetivamente recebidas ou auferidas. O arbitramento de lucro é uma forma de apuração da base de cálculo do imposto, e não uma sanção. Assim, sua utilização não afasta a aplicação das penalidades cabíveis, como as decorrentes do descumprimento da legislação tributária em relação às obrigações acessórias.","Não, em caso de arbitramento do lucro, as pessoas jurídicas não ficam dispensadas das penalidades e da comprovação da origem das receitas recebidas."
Como a pessoa jurídica que apura o Imposto sobre a Renda com base na  estimativa de lucro mensal pode compensar o imposto pago indevidamente ou  a maior em relação ao apurado com base na estimativa de lucro no respectivo  mês?,"Os valores do IRPJ e da CSLL pagos e que excederem os apurados com base na estimativa de lucro no respectivo mês somente podem ser utilizados no final do período de apuração em que houve o pagamento indevido ou maior que o devido para: a) dedução do IRPJ ou da CSLL; b) ou compor o saldo negativo de IRPJ ou de CSLL. No caso de pagamento calculado com base na estimativa de lucro mensal, o final do período de apuração é, em regra, 31 de dezembro. Excepcionalmente, no caso de pessoas jurídicas submetidas aos seguintes eventos, o final do período de apuração será a data do evento: a) incorporação, fusão ou cisão; b) extinção da pessoa jurídica, pelo encerramento da liquidação.",A pessoa jurídica que sofre retenção indevida ou a maior de IRPJ ou de CSLL sobre rendimentos pode utilizar o valor retido somente na dedução do IRPJ ou da CSLL devidos ao final do período de apuração em que houve a retenção ou para compor o saldo negativo de IRPJ ou de CSLL do período.
"Como a pessoa jurídica que apura o IRPJ com base na estimativa de lucro mensal  pode compensar o Imposto sobre a Renda Retido na Fonte (IRRF), retido  indevidamente ou a maior que o devido?","Os valores do IRRF e da CSLL retidos na fonte e que excederem os apurados com base na estimativa de lucro no respectivo mês somente podem ser utilizados no final do período de apuração em que houve a retenção para: a) dedução do IRPJ ou da CSLL; b) ou compor o saldo negativo de IRPJ ou de CSLL. No caso de pagamento calculado com base na estimativa de lucro mensal, o final do período de apuração é, em regra, 31 de dezembro. Excepcionalmente, no caso de pessoas jurídicas submetidas aos seguintes eventos, o final do período de apuração será a data do evento: a) incorporação, fusão ou cisão; b) extinção da pessoa jurídica, pelo encerramento da liquidação.",A pessoa jurídica que apura o IRPJ com base na estimativa de lucro mensal pode compensar o IRRF retido indevidamente ou a maior que o devido utilizando o valor retido somente na dedução do IRPJ devido ao final do período de apuração em que houve a retenção ou para compor o saldo negativo de IRPJ do período.
A base de cálculo negativa da CSLL poderá ser compensada com resultados  apurados em períodos subsequentes?,"Sim. A base de cálculo da CSLL, quando negativa, poderá ser compensada até o limite de 30% dos resultados apurados em períodos subsequentes, ajustados pelas adições e exclusões previstas na legislação.","Sim, a base de cálculo negativa da CSLL pode ser compensada com resultados apurados em períodos subsequentes, observando o limite máximo de redução de trinta por cento, previsto no artigo 58 da Lei nº 8.981, de 1995."
Os rendimentos e ganhos de capital auferidos no exterior sujeitam-se à  incidência da CSLL?,"Sim. O art. 21 da MP nº 2.158-35, de 2001, determina que os lucros, rendimentos e ganhos de capital auferidos no exterior ficam sujeitos à incidência da CSLL, observadas as normas de tributação universal. O parágrafo único do mencionado artigo, por seu turno, preconiza que o saldo do imposto de renda pago no exterior, que exceder o valor compensável com o IRPJ devido no Brasil, poderá ser compensado com a CSLL devida em virtude da adição, à sua base de cálculo, dos lucros oriundos do exterior, até o limite acrescido em decorrência dessa adição.",Os rendimentos e ganhos de capital auferidos no exterior sujeitam-se à incidência da CSLL.
O registro da CSLL como despesa afetará o cálculo do lucro da exploração?,"A CSLL será adicionada ao lucro líquido do período de apuração, antes da provisão para o imposto de renda, para efeito de determinação do lucro da exploração, que servirá de base de cálculo de incentivos fiscais.","Sim, o registro da CSLL como despesa afetará o cálculo do lucro da exploração, pois, segundo a lei, a CSLL devida após a compensação deve ser adicionada ao lucro líquido para determinar o lucro da exploração."
"O valor correspondente à CSLL será considerado como despesa dedutível, para  efeito de determinação do lucro real?","Não. O valor da CSLL não pode ser deduzido para efeito da determinação do lucro real, nem da sua própria base de cálculo. O valor da CSLL que for considerado como custo ou despesa deverá ser adicionado ao lucro líquido para efeito de determinação do lucro real.","Sim, o valor correspondente à CSLL será considerado como despesa dedutível, para efeito de determinação do lucro real."
Quais as pessoas jurídicas que têm seu ingresso permitido nas sociedades  cooperativas?,Em situações específicas é possível o ingresso de pessoa jurídica nas sociedades cooperativas de pescas e nas cooperativas constituídas por produtores rurais ou extrativistas que pratiquem as mesmas atividades econômicas das pessoas físicas associadas. ,"As pessoas jurídicas que têm seu ingresso permitido nas sociedades cooperativas são:

1. As que exercem a mesma atividade econômica dos associados físicos, como nas cooperativas de pesca e de produtores rurais ou extrativistas.
2. As pessoas jurídicas que pratiquem as mesmas atividades econômicas das pessoas físicas associadas.
3. As que se localizam na área de operações das cooperativas de eletrificação, irrigação e telecomunicações."
"Se o sujeito passivo não atender, no prazo estipulado, à intimação para prestar  esclarecimentos, apresentar os arquivos ou sistemas de que tratam os arts. 11 a  13 da Lei 8.218/91 ou a documentação técnica de que trata o art. 38 da Lei  9.430/96, quais são os percentuais de multa a serem aplicados?","Nesse caso caberá multa de ofício de 112,5% se o sujeito, além de não ter atendido à intimação, não pagou o débito ou não apresentou declaração. Ou de 225% se o sujeito, além dos motivos que ensejariam a aplicação da multa de 112,5%, incorrer também em crime contra a ordem tributária, de sonegação, fraude ou conluio. Esses percentuais correspondem à multa de 75% (Lei 9.430, art. 44, I) aumentada de 50% (75% x 1,5 = 112,5%), ou à multa de 150% (Lei 9.430, art. 44, § 1º) aumentada de 50% (150% x 1,5 = 225%).","I - de 75% (setenta e cinco por cento) sobre a totalidade ou diferença de imposto ou contribuição nos casos de falta de pagamento ou recolhimento, de falta de declaração e nos de declaração inexata;                     (Vide Lei nº 10.892, de 2004)                       (Redação dada pela Lei nº 11.488, de 2007)

II - de 50% (cinqüenta por cento), exigida isoladamente, sobre o valor do pagamento mensal:                         (Redação dada pela Lei nº 11.488, de 2007)

§ 2o  Os percentuais de multa a que se referem o inciso I do caput e o § 1o deste artigo serão aumentados de metade, nos casos de não atendimento pela sujeito passivo, no prazo marcado, de intimação para: (Redação dada pela Lei nº 11.488, de 2007)

I - prestar esclarecimentos; (Redação dada pela Lei nº 11.488, de 2007)

II - apresentar os arquivos ou sistemas de que tratam os arts. 11 a 13 da Lei no 8.218, de 29 de agosto de 1991; (Redação dada pela Lei nº 11.488, de 2007)

III - apresentar a documentação técnica de que trata o art. 38 desta Lei. (Redação dada pela Lei nº 11.488, de 2007)

Portanto, se o sujeito passivo não atender, no prazo estipulado, à intimação para prestar esclarecimentos, apresentar os arquivos ou sistemas de que tratam os arts. 11 a 13 da Lei 8.218/91 ou a documentação técnica de que trata o art. 38 da Lei 9.430/96, o percentual de multa aplicado será de 75% sobre a totalidade ou diferença de imposto ou contribuição nos casos de falta de pagamento ou recolhimento, de falta de declaração e nos de declaração inexata."
"Qual o regime de tributação da pessoa jurídica que auferir lucros, rendimentos  e ganhos de capital do exterior?","A pessoa jurídica que auferir lucros, rendimentos ou ganhos de capital do exterior fica obrigada à tributação com base no lucro real, a partir, inclusive, do trimestre de sua ocorrência.","A pessoa jurídica que auferir lucros, rendimentos e ganhos de capital do exterior está sujeita ao regime de tributação especificado em Art. 14 da Lei nº 14.430, de 2022."
"Se o contribuinte for optante do lucro presumido e, em algum período auferir  lucros, rendimentos e ganhos de capital do exterior?","A pessoa jurídica que houver pago o imposto com base no lucro presumido e que, em relação ao mesmo ano-calendário, incorrer em situação de obrigatoriedade de apuração pelo lucro real por ter auferido lucros, rendimentos ou ganhos de capital oriundos do exterior, deverá apurar o imposto sobre a renda de pessoa jurídica (IRPJ) e a contribuição social sobre o lucro líquido (CSLL) sob o regime de apuração pelo lucro real trimestral a partir, inclusive, do trimestre da ocorrência do fato. 555","Se o contribuinte for optante do lucro presumido e, em algum período, auferir lucros, rendimentos e ganhos de capital do exterior, deverá apurar o imposto sobre a renda de pessoa jurídica (IRPJ) e a contribuição social sobre o lucro líquido (CSLL) sob o regime de apuração pelo lucro real trimestral a partir, inclusive, do trimestre da ocorrência do fato."
Como serão tributados no Brasil os lucros auferidos no exterior por intermédio  de filiais e sucursais da pessoa jurídica no Brasil?,"Para fins de apuração do lucro real e da base de cálculo da CSLL, os lucros auferidos por filiais e sucursais no exterior serão adicionados integralmente ao lucro líquido da pessoa jurídica no Brasil em 31 de dezembro do ano-calendário em que tiverem sido disponibilizados.","Os lucros auferidos no exterior por intermédio de filiais e sucursais da pessoa jurídica no Brasil serão tributados no Brasil conforme a base de cálculo da CSLL, considerando-se os resultados positivos disponibilizados para a pessoa jurídica domiciliada no Brasil no balanço levantado em 31 de dezembro do ano-calendário."
Quando se consideram disponibilizados os lucros auferidos no exterior por  intermédio filiais e sucursais da pessoa jurídica?,Consideram-se disponibilizados na data do balanço no qual tiverem sido apurados.,Os lucros auferidos no exterior por intermédio de filiais e sucursais da pessoa jurídica são considerados disponibilizados no Brasil no dia 31 de dezembro do ano-calendário em que tiverem sido apurados.
Os resultados auferidos por filiais e sucursais podem ser consolidados?,"Desde que as filiais e sucursais sejam domiciliadas num mesmo país, e, tendo a matriz no Brasil indicado uma dessas filiais ou sucursais como entidade líder, os resultados poderão ser consolidados por país, e os prejuízos de uma poderão ser compensados com os lucros da outra.","Os resultados auferidos por filiais e sucursais podem ser consolidados, conforme o disposto no artigo 4º da Lei nº 9.065, de 1995."
"Como deverão ser convertidos os lucros auferidos no exterior por intermédio de  filiais, sucursais, controladas ou coligadas?","Os lucros auferidos no exterior por intermédio de filiais, sucursais, controladas ou coligadas serão convertidos em Reais pela taxa de câmbio, para venda, do dia das demonstrações financeiras em que tenham sido apurados os correspondentes lucros.","Os lucros auferidos no exterior por intermédio de filiais, sucursais, controladas ou coligadas devem ser convertidos em Reais com base na taxa de câmbio da moeda do país de origem fixada para venda pelo Banco Central do Brasil, correspondente a data do levantamento de balanço. Caso a moeda do país de origem do tributo não tenha cotação no Brasil, o seu valor será convertido em Dólares dos Estados Unidos da América e, em seguida, em Reais."
"Como deve ser apurado o limite admitido de compensação do tributo pago no  exterior sobre lucros auferidos por meio de controladas, coligadas, filiais ou  sucursais?","A pessoa jurídica deverá calcular o valor: a) do imposto pago no exterior, correspondente aos lucros de cada filial, sucursal, controlada ou coligada, bem assim aos rendimentos e ganhos de capital, que foram computados na determinação do lucro real; b) do imposto sobre a renda e CSLL devidos sobre o lucro real antes e após a inclusão dos lucros auferidos no exterior. O imposto, passível de compensação, não poderá exceder o valor determinado na letra “a” anterior, nem à diferença positiva entre os valores calculados sobre o lucro real com e sem a inclusão dos referidos lucros, rendimentos ou ganhos de capital auferidos no exterior e referidos na letra “b”.","Para apurar o limite admitido de compensação do tributo pago no exterior sobre lucros auferidos por meio de controladas, coligadas, filiais ou sucursais, a pessoa jurídica deverá seguir os seguintes passos:

1. Calcular o valor do imposto sobre a renda e adicional devidos no Brasil sobre o lucro real, incluindo os lucros auferidos no exterior.
2. Calcular o valor do tributo pago no exterior correspondente aos lucros de cada filial, sucursal, controlada, direta ou indireta.
3. Verificar se o valor do tributo pago no exterior excede o valor do imposto sobre a renda e adicional devidos no Brasil. Se o valor do tributo pago no exterior for superior ao imposto devido no Brasil, a compensação poderá ser feita no limite do valor devido no Brasil.
4. Caso o valor do tributo pago no exterior seja inferior ao imposto devido no Brasil, a compensação poderá ser feita no valor pago no exterior.
5. No caso de lucro real positivo, mas inferior ao total dos lucros, rendimentos e ganhos de capital nele computados, o tributo passível de compensação será determinado de acordo com a diferença entre aquele total e o lucro real correspondente.
6. O saldo do tributo pago no exterior que exceder o valor passível de dedução do valor do imposto sobre a renda e adicional devidos no Brasil poderá ser deduzido da CSLL, até o valor devido em decorrência dessa adição.
7. Em cada ano-calendário, a parcela do tributo que for compensada com o imposto sobre a renda e adicional devidos no Brasil, ou com a CSLL, deverá ser baixada da respectiva folha de controle no Lalur."
"Em que momento deve ser tributado o lucro gerado por uma empresa  estrangeira, classificada pela legislação brasileira como coligada ou porfólio de  investimento sem influência nem relevância, cuja participação societária seja  detida por uma por controlada direta ou indireta da controladora brasileira?","Os lucros gerados por empresas tidas como coligadas das controladas diretas ou indiretas ou como participações em empresas de portfólio, detidas por controlada direta ou indireta domiciliadas no exterior, serão tributados pela controladora brasileira quando forem reconhecidos no balanço da controlada direta ou indireta, segundo a legislação comercial de sua jurisdição.","O lucro gerado por uma empresa estrangeira, classificada como coligada ou porfólio de investimento sem influência nem relevância, deve ser tributado no momento em que a mesma é consolidada no balanço da pessoa jurídica coligada domiciliada no Brasil, conforme o disposto no artigo 19 do Código de Tributações Federais."
A variação cambial acrescida aos juros calculados com base na taxa LIBOR são  considerados dedutíveis na apuração do lucro real?,"Sim, uma vez que a referida variação cambial é um componente dos juros para o pagamento do imposto de renda diferido relativo aos lucros auferidos no exterior.","Sim, os juros calculados com base na taxa LIBOR, acrescidos da variação cambial, são considerados dedutíveis na apuração do lucro real."
"Dos resultados das controladas diretas ou indiretas no exterior não devem  constar os resultados auferidos por outra pessoa jurídica sobre a qual a  controladora brasileira mantenha o controle direto ou indireto. Esta regra se  aplica também para a apuração do estoque de prejuízos anteriores a  01/01/2015, passiveis de compensação com lucros futuros para efeitos de  tributação no Brasil?","Em obediência à uniformidade de critério, na falta de ressalva em Lei, dos prejuízos contábeis anteriores a 2015 não devem constar resultados (lucros ou prejuízos) originados da participação em outra pessoa jurídica sobre a qual a controladora brasileira mantenha controle direto ou indireto.","Não, esta regra não se aplica para a apuração do estoque de prejuízos anteriores a 01/01/2015, passíveis de compensação com lucros futuros para efeitos de tributação no Brasil."
Qual é o valor da parcela do investimento referente ao lucro ou prejuízo de  investimento no exterior que deve ser registrada na subconta de investimento?,"O valor a ser registrado na subconta de investimento é o equivalente aos lucros ou prejuízos antes da tributação no exterior sobre tais lucros ou prejuízos, assim entendido como o lucro ou prejuízo antes dos tributos sobre a renda, sejam correntes e/ou diferidos.","O valor a ser registrado em subcontas deve ser a parcela do ajuste do valor do investimento equivalente aos lucros auferidos pela controlada, direta ou indireta, antes da tributação no exterior sobre o lucro."
"Nos casos em que o ajuste de preço de transferência/subcapitalização é maior  que o valor do lucro auferidos no exterior, será possível “carregar” para os anos  subsequentes o valor residual do ajuste que não foi deduzido da base de IR/CSLL  no ano que foi apurado? Em caso negativo, como remover o efeito de ""dupla  tributação"" sobre a parcela do ajuste que excede o valor dos lucros?","A dedução é limitada ao valor do lucro auferido no exterior pela controlada, não havendo previsão legal, para o aproveitamento de excedente em anos posteriores.","Não, nos casos em que o ajuste de preço de transferência/subcapitalização é maior que o valor do lucro auferidos no exterior, não será possível “carregar” para os anos subsequentes o valor residual do ajuste que não foi deduzido da base de IR/CSLL no ano que foi apurado. Em caso negativo, para remover o efeito de ""dupla tributação"" sobre a parcela do ajuste que excede o valor dos lucros, é necessário recolher o imposto sobre a renda e contribuição social correspondentes, em qualquer das hipóteses previstas no caput, quando seja apurado lucro real ou base de cálculo positiva de CSLL."
"Quais os limites aplicáveis, para a pessoa jurídica domiciliada no Brasil, nos casos  de endividamento quando o credor for pessoa física ou jurídica residente,  domiciliada ou constituída no exterior, em país ou dependência com tributação  favorecida ou sob regime fiscal privilegiado?","No caso de credor, pessoa física ou jurídica, residente, domiciliada ou constituída no exterior, em país ou dependência com tributação favorecida ou sob regime fiscal privilegiado, tanto o limite individual quanto o limite global de endividamento (somatório dos endividamentos com todas as entidades situadas naqueles países) estão limitados a 30% do valor do patrimônio líquido da pessoa jurídica residente no Brasil.","Para a pessoa jurídica domiciliada no Brasil, os limites aplicáveis nos casos de endividamento com credores residentes, domiciliados ou constituídos no exterior, em países ou dependências com tributação favorecida ou sob regime fiscal privilegiado, são:

1. O valor total do somatório dos endividamentos com todas as entidades situadas em países ou dependências com tributação favorecida ou sob regime fiscal privilegiado não pode exceder 30% do valor do patrimônio líquido da pessoa jurídica residente no Brasil.

2. Se houver excesso do limite de 30%, os juros relativos ao excedente não são considerados despesa necessária à atividade da empresa e não são dedutíveis para fins do Imposto de Renda e da Contribuição Social sobre o Lucro Líquido."
Em quais hipóteses existe a possibilidade de apropriação de créditos presumidos  da Contribuição para o PIS/Pasep e da Cofins relativos a selo de controle e  equipamentos de controle de produção?,"As pessoas jurídicas obrigadas pela RFB à utilização do selo de controle de que trata o art. 46 da Lei nº 4.502, de 30 de novembro de 1964; e dos equipamentos contadores de produção de que tratam os arts. 27 a 30 da Lei nº 11.488, de 2007, e o art. 58-T da Lei nº 10.833, de 2003, poderão deduzir da Contribuição para o PIS/PASEP ou da COFINS devidas em cada período de apuração, crédito presumido correspondente à taxa de que trata o art. 13 da Lei nº 12.995, de 2014, efetivamente paga no mesmo período","Em hipóteses de apropriação de créditos presumidos da Contribuição para o PIS/Pasep e da Cofins relativos a selo de controle e equipamentos de controle de produção, é necessário que o contribuinte tenha sido autorizado pela Receita Federal do Brasil ao efetuar a aquisição dos mesmos, e que o crédito tenha sido regularmente declarado e pago."
"De que forma devem ser apurados e registrados os créditos do art. 3º da Lei nº  10.637, de 2002, do art. 3º da Lei nº 10.833, de 2003, e do arts. 15 e 17 da Lei nº  10.865, de 2004, e os demais créditos presumidos da Contribuição para o  PIS/Pasep e da Cofins?","As pessoas jurídicas submetidas ao regime de apuração não cumulativa deverão apurar e registrar, de forma segregada, os créditos de que tratam o art. 3º da Lei nº 10.637, de 2002, o art. 3º da Lei nº 10.833, de 2003, e os arts. 15 e 17 da Lei nº 10.865, de 2004, e os créditos presumidos previstos nas Leis da Contribuição para o PIS/Pasep e da Cofins, discriminando-os em função da natureza, origem e vinculação desses créditos, observadas as normas editadas pela Secretaria da Receita Federal do Brasil.","Os créditos devem ser apurados e registrados de forma segregada, discriminando-os em função da natureza, origem e vinculação desses créditos, observando-se as normas editadas pela Secretaria da Receita Federal do Brasil."
Quais as exclusões admitidas para efeito de apuração da base de cálculo da  Contribuição para o PIS/Pasep e da Cofins devidas pelas sociedades cooperativas  de rádio táxi?,"Além das exclusões admitidas para as sociedades cooperativas em geral, as sociedades cooperativas de rádio táxi podem ainda excluir da base de cálculo: 1) os valores repassados aos associados pessoas físicas decorrentes de serviços por eles prestados em nome da cooperativa; 2) as receitas de vendas de bens, mercadorias e serviços a associados, quando adquiridos de pessoas físicas não associadas; e 3) as receitas financeiras decorrentes de repasses de empréstimos a associados, contraídos de instituições financeiras, até o limite dos encargos a estas devidos. ","I - os valores repassados aos associados pessoas físicas decorrentes de serviços por eles prestados em nome da cooperativa;
II - as receitas de vendas de bens, mercadorias e serviços a associados, quando adquiridos de pessoas físicas não associadas; e
III - as receitas financeiras decorrentes de repasses de empréstimos a associados, contraídos de instituições financeiras, até o limite dos encargos a estas devidos."
"Considerando que todas as informações de interesse do fisco estão disponíveis  no SPED, a empresa vai poder eliminar os documentos físicos (em papel) que  serviram de base para a escrituração contábil e fiscal?","Todos os documentos em papel (notas fiscais, contratos, recibos, etc.) que dão suporte aos respectivos lançamentos contábeis e fiscais devem ser mantidos pelo prazo previsto nas legislações comercial e fiscal.","Não, a empresa não pode eliminar os documentos físicos que serviram de base para a escrituração contábil e fiscal, mesmo que todas as informações de interesse do fisco estejam disponíveis no SPED. Segundo a lei, a geração, o armazenamento e o envio do arquivo digital não dispensam o contribuinte da guarda dos documentos originais, e a recepção do arquivo digital não implica reconhecimento da veracidade e legitimidade das informações prestadas."
"Na ocorrência da adoção de novo método ou critério contábil, os contribuintes  já estão autorizados a fazer os referidos ajustes na apuração do lucro real, da  base de cálculo da CSLL, da COFINS e do PIS, até que a lei tributária regule a  matéria? Ou o contribuinte precisa de uma norma da RFB autorizando efetuar  tais ajustes?","Não. Quando houver modificação ou adoção de novo método ou critério contábil por meio de ato administrativo emitido com base em competência atribuída em lei comercial, a Secretaria Especial da Receita Federal do Brasil irá dispor sobre os procedimentos para anular os efeitos desses atos.","Não, os contribuintes não estão autorizados a fazer os ajustes referidos na apuração do lucro real, da base de cálculo da CSLL, da COFINS e do PIS, até que a lei tributária regule a matéria. O contribuinte precisa de uma norma da RFB autorizando efetuar tais ajustes."
O controle por subcontas na adoção inicial se aplica aos ativos e passivos  relativos aos contratos de arrendamento mercantil nos quais haja  transferência substancial dos riscos e benefícios inerentes à propriedade do  bem em curso na data da adoção inicial?,"Não. Para os ativos e passivos relativos aos contratos de arrendamento mercantil em curso na data da adoção inicial, nos quais haja transferência substancial dos riscos e benefícios inerentes à propriedade do bem arrendado, não se aplica o controle por subcontas de que tratam os arts. 294 a 300 da Instrução Normativa RFB n° 1.700, de 2017. O disposto acima aplica-se, inclusive, aos contratos não tipificados como arrendamento mercantil que contenham elementos contabilizados como arrendamento mercantil por força de normas contábeis e da legislação comercial. A partir da data da adoção inicial, deverá ser observado o tratamento tributário previsto nos arts. 172 a 177 da Instrução Normativa RFB n° 1.700, de 2017.","Não, o controle por subcontas na adoção inicial não se aplica aos ativos e passivos relativos aos contratos de arrendamento mercantil nos quais haja transferência substancial dos riscos e benefícios inerentes à propriedade do bem em curso na data da adoção inicial. De acordo com a informação fornecida, apenas os contratos de arrendamento mercantil em curso na data da adoção inicial, nos quais haja transferência substancial dos riscos e benefícios inerentes à propriedade do bem arrendado, são excluídos do controle por subcontas."
O contribuinte pode efetuar a exclusão da diferença negativa entre o saldo do  ativo diferido registrado na contabilidade societária e no FCONT?,"A diferença negativa verificada na data da adoção inicial entre o valor de ativo diferido na contabilidade societária e no FCONT somente poderá ser excluída se o contribuinte evidenciar essa diferença em subconta vinculada ao ativo. A diferença poderá ser controlada de duas formas: 1) por meio da utilização de uma única subconta, sendo o lançamento a crédito na subconta e a débito na conta de ativo diferido; 2) por meio da utilização de 2 (duas) subcontas, sendo o lançamento a crédito na subconta vinculada ao ativo diferido e a débito em uma subconta auxiliar à subconta vinculada ao ativo. A diferença poderá ser excluída em cada período de apuração proporcionalmente à parcela equivalente à amortização do ativo diferido de acordo com as normas e critérios tributários vigentes em 31 de dezembro de 2007. No caso de ativo diferido não reconhecido na data da adoção inicial na contabilidade societária, mas reconhecido no FCONT, a diferença deverá ser controlada na Parte B do e-Lalur e do e-Lacs.","O contribuinte pode efetuar a exclusão da diferença negativa entre o saldo do ativo diferido registrado na contabilidade societária e no FCONT, desde que tenha sido evidenciada contabilmente essa diferença em subconta vinculada ao ativo, e obedeça às condições estabelecidas nos §§ 1º a 5º ou 6º e 7º do art. 298. A diferença deverá ser controlada na parte B do e-Lalur e do e-Lacs, e pode ser excluída em cada período de apuração proporcionalmente à parcela equivalente à amortização do ativo diferido de acordo com as normas e critérios tributários vigentes em 31 de dezembro de 2007."
